Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-02-06T14:53:50",36.627,36.845,7,0.23,"MW",4,"Hassa (Hatay)",543658
"2023-02-06T14:57:46",37.832,38.097,7.11,0.78,"MW",4.4,"Doğanşehir (Malatya)",543660
"2023-02-06T15:01:23",36.629,38.027,7.12,0.94,"MW",4,"Göksun (Kahramanmaraş)",543668
"2023-02-06T15:03:43",36.639,37.077,6.97,0.71,"MW",3.6,"İslahiye (Gaziantep)",543665
"2023-02-06T15:06:54",40.01,38.79,7.69,0.4,"MW",4.3,"Kovancılar (Elazığ)",543674
"2023-02-06T15:08:06",37.654,37.962,14.34,0.95,"MW",4.2,"Doğanşehir (Malatya)",543666
"2023-02-06T15:10:42",36.536,38.031,6.99,0.67,"MW",3.9,"Göksun (Kahramanmaraş)",543667
"2023-02-06T15:14:32",37.727,37.977,24.5,0.97,"MW",5,"Doğanşehir (Malatya)",543664
"2023-02-06T15:20:12",37.841,38.149,7,0.2,"MW",3.9,"Doğanşehir (Malatya)",543670
"2023-02-06T15:21:24",37.096,38.033,7.32,1.24,"MW",4.1,"Ekinözü (Kahramanmaraş)",543671
"2023-02-06T15:22:12",37.834,38.038,7,0.16,"MW",3.7,"Doğanşehir (Malatya)",543673
"2023-02-06T15:27:17",36.751,38.002,7,0.81,"MW",3.8,"Göksun (Kahramanmaraş)",543672
"2023-02-06T15:33:31",38.174,38.259,7,0.57,"MW",5.3,"Yeşilyurt (Malatya)",543669
"2023-02-06T15:38:00",37.595,37.903,7.1,0.96,"MW",4.5,"Gölbaşı (Adıyaman)",543676
"2023-02-06T15:40:00",36.618,37.906,7.08,0.76,"MW",4.7,"Onikişubat (Kahramanmaraş)",543679
"2023-02-06T15:44:08",36.537,38.051,6.85,0.95,"MW",4.4,"Göksun (Kahramanmaraş)",543685
"2023-02-06T15:51:21",37.783,38.119,7,0.47,"MW",4.1,"Doğanşehir (Malatya)",543678
"2023-02-06T15:52:42",37.804,37.873,7,0.13,"MW",4,"Gölbaşı (Adıyaman)",543680
"2023-02-06T15:54:05",37.093,37.272,7,0.04,"MW",3.5,"Pazarcık (Kahramanmaraş)",543681
"2023-02-06T15:57:25",39.478,38.708,7,0.45,"ML",3,"Merkez (Elazığ)",543683
"2023-02-06T15:59:25",37.578,38.002,7.05,0.18,"MW",4.2,"Nurhak (Kahramanmaraş)",543677
"2023-02-06T16:06:41",37.008,38.067,6.99,0.36,"ML",4.1,"Ekinözü (Kahramanmaraş)",543682
"2023-02-06T16:07:48",38.241,38.222,7.09,0.17,"ML",4.1,"Yeşilyurt (Malatya)",543684
"2023-02-06T16:10:37",37.201,38.09,7,0.49,"ML",3.8,"Ekinözü (Kahramanmaraş)",543686
"2023-02-06T16:12:56",36.856,37.374,14.92,0.52,"ML",3.9,"Türkoğlu (Kahramanmaraş)",543687
"2023-02-06T16:15:05",36.949,37.422,6.82,0.65,"ML",3.4,"Dulkadiroğlu (Kahramanmaraş)",543688
"2023-02-06T16:21:45",36.473,38.081,6.9,0.52,"ML",4.3,"Göksun (Kahramanmaraş)",543689
"2023-02-06T16:22:45",36.465,37.992,7.04,0.74,"ML",4,"Göksun (Kahramanmaraş)",543696
"2023-02-06T16:25:00",36.454,38.038,7.3,0.36,"ML",4.2,"Göksun (Kahramanmaraş)",543690
"2023-02-06T16:26:38",36.417,38.046,16.97,0.88,"ML",4.7,"Göksun (Kahramanmaraş)",543694
"2023-02-06T16:28:08",36.871,37.372,6.99,0.34,"ML",4.7,"Türkoğlu (Kahramanmaraş)",543693
"2023-02-06T16:32:11",36.394,36.702,7,0.67,"MW",4.7,"Hassa (Hatay)",543691
"2023-02-06T16:35:16",39.054,38.254,6.02,0.6,"MW",4.5,"Doğanyol (Malatya)",543692
"2023-02-06T16:43:28",36.469,38.023,7,0.42,"MW",5.1,"Göksun (Kahramanmaraş)",543695
"2023-02-06T16:46:37",36.49,38.025,6.98,0.62,"MW",4.5,"Göksun (Kahramanmaraş)",543699
"2023-02-06T16:49:18",38.201,38.239,7,0.93,"MW",4,"Yeşilyurt (Malatya)",543700
"2023-02-06T16:51:56",37.582,38,9.97,0.43,"MW",4,"Doğanşehir (Malatya)",543701
"2023-02-06T16:53:44",36.6,38.056,12.45,0.88,"MW",4,"Göksun (Kahramanmaraş)",543702
"2023-02-06T16:55:34",37.421,38.005,7,0.48,"MW",4.4,"Nurhak (Kahramanmaraş)",543698
"2023-02-06T17:01:17",36.808,38.125,6.98,0.95,"ML",4,"Göksun (Kahramanmaraş)",543703
"2023-02-06T17:04:42",37.591,38.024,7,0.21,"ML",3.5,"Doğanşehir (Malatya)",543704
"2023-02-06T17:05:50",37.878,37.741,7,0.82,"ML",3,"Besni (Adıyaman)",543706
"2023-02-06T17:11:46",37.453,38.058,11.98,0.96,"ML",4.4,"Nurhak (Kahramanmaraş)",543708
"2023-02-06T17:11:47",37.476,38.092,6.95,0.77,"ML",4.3,"Elbistan (Kahramanmaraş)",543707
"2023-02-06T17:16:16",36.456,38.054,6.96,0.68,"ML",3.9,"Göksun (Kahramanmaraş)",543717
"2023-02-06T17:17:42",39.74,38.652,7.24,0.37,"ML",3.3,"Kovancılar (Elazığ)",543716
"2023-02-06T17:22:02",36.489,38.092,6.99,0.91,"ML",4.3,"Göksun (Kahramanmaraş)",543712
"2023-02-06T17:26:24",36.588,38.119,7.04,0.43,"ML",4.7,"Göksun (Kahramanmaraş)",543713
"2023-02-06T17:31:34",36.701,37.145,7.86,0.25,"MW",4.5,"Nurdağı (Gaziantep)",543710
"2023-02-06T17:33:01",37.144,37.256,19.49,0.82,"MW",4.2,"Şehitkamil (Gaziantep)",543711
"2023-02-06T17:40:35",37.955,38.118,7,0.83,"MW",3.7,"Doğanşehir (Malatya)",543714
"2023-02-06T17:46:49",37.86,38.18,12.81,0.68,"MW",4.4,"Doğanşehir (Malatya)",543715
"2023-02-06T17:48:57",38.053,38.211,11.35,0.32,"MW",4.1,"Yeşilyurt (Malatya)",543719
"2023-02-06T17:51:31",37.808,38.429,7,0.8,"MW",3.6,"Akçadağ (Malatya)",543722
"2023-02-06T17:54:32",36.984,37.441,7.04,0.41,"MW",3.7,"Dulkadiroğlu (Kahramanmaraş)",543725
"2023-02-06T18:01:41",37.552,38.008,7,0.33,"ML",3.6,"Nurhak (Kahramanmaraş)",543723
"2023-02-06T18:02:44",36.593,38.151,6.97,0.3,"ML",4.4,"Göksun (Kahramanmaraş)",543720
"2023-02-06T18:03:54",36.486,38.035,14.39,0.43,"MW",5.2,"Göksun (Kahramanmaraş)",543718
"2023-02-06T18:05:01",36.402,38.003,6.62,0.21,"ML",4.7,"Göksun (Kahramanmaraş)",543721
"2023-02-06T18:10:27",38.528,38.16,7.03,0.21,"ML",3.4,"Battalgazi (Malatya)",543724
"2023-02-06T18:15:27",37.774,38.075,7.08,0.57,"ML",3.9,"Doğanşehir (Malatya)",543732
"2023-02-06T18:17:48",38.559,38.149,7.01,0.39,"ML",4,"Battalgazi (Malatya)",543730
"2023-02-06T18:23:50",36.533,38.018,7,0.8,"ML",3.7,"Göksun (Kahramanmaraş)",543727
"2023-02-06T18:26:43",37.694,37.827,6.9,0.62,"ML",3.5,"Gölbaşı (Adıyaman)",543728
"2023-02-06T18:31:24",36.62,37.89,7.21,0.23,"MW",3.9,"Onikişubat (Kahramanmaraş)",543733
"2023-02-06T18:32:40",38.282,37.954,6.86,0.45,"MW",4,"Merkez (Adıyaman)",543731
"2023-02-06T18:40:07",36.472,38.026,7.02,0.41,"MW",3.5,"Göksun (Kahramanmaraş)",543734
"2023-02-06T18:48:46",38.202,38.276,7,0.46,"MW",4.1,"Yeşilyurt (Malatya)",543737
"2023-02-06T18:49:57",36.938,37.478,7.74,0.75,"MW",4,"Dulkadiroğlu (Kahramanmaraş)",543736
"2023-02-06T18:51:20",36.556,36.937,7,0.82,"MW",4,"İslahiye (Gaziantep)",543735
"2023-02-06T18:53:37",38.192,37.989,7.05,0.3,"MW",4,"Merkez (Adıyaman)",543738
"2023-02-06T18:55:53",38.241,37.931,7.04,0.32,"MW",3.7,"Merkez (Adıyaman)",543739
"2023-02-06T19:02:51",38.182,38.012,7,0.44,"ML",3.2,"Çelikhan (Adıyaman)",543742
"2023-02-06T19:10:30",36.452,38.016,6.94,0.34,"ML",4,"Göksun (Kahramanmaraş)",543748
"2023-02-06T19:12:30",37.469,38.026,3.13,0.23,"ML",4.2,"Elbistan (Kahramanmaraş)",543745
"2023-02-06T19:14:51",36.489,38.006,6.86,0.43,"ML",3.4,"Göksun (Kahramanmaraş)",543750
"2023-02-06T19:15:47",36.45,38.027,7,0.48,"ML",4.3,"Göksun (Kahramanmaraş)",543744
"2023-02-06T19:19:59",36.425,38.146,7,0.49,"ML",3.3,"Göksun (Kahramanmaraş)",543749
"2023-02-06T19:24:17",37.47,37.71,7.06,0.18,"ML",3.6,"Gölbaşı (Adıyaman)",543752
"2023-02-06T19:25:01",36.636,37.85,6.97,0.6,"ML",4.1,"Onikişubat (Kahramanmaraş)",543746
"2023-02-06T19:27:21",38.508,38.113,6.96,0.36,"ML",3.1,"Sincik (Adıyaman)",543755
"2023-02-06T19:31:00",37.301,38.078,6.88,0.81,"MW",4.5,"Nurhak (Kahramanmaraş)",543747
"2023-02-06T19:35:49",37.139,37.524,8.7,0.23,"MW",4.5,"Dulkadiroğlu (Kahramanmaraş)",543751
"2023-02-06T19:40:15",38.198,38.084,6.95,0.31,"MW",4.5,"Çelikhan (Adıyaman)",543754
"2023-02-06T19:43:42",37.773,38.128,6.76,0.27,"MW",4,"Doğanşehir (Malatya)",543757
"2023-02-06T19:46:32",38.454,38.129,7,0.4,"MW",3.8,"Sincik (Adıyaman)",543756
"2023-02-06T19:47:56",36.609,37.977,6.86,0.47,"MW",4,"Onikişubat (Kahramanmaraş)",543758
"2023-02-06T19:49:38",36.619,38.074,7,0.4,"MW",4.4,"Göksun (Kahramanmaraş)",543753
"2023-02-06T19:52:38",38.765,38.252,7.06,0.58,"MW",3.9,"Pütürge (Malatya)",543760
"2023-02-06T19:54:55",38.339,38.067,7,0.62,"MW",3.6,"Çelikhan (Adıyaman)",543761
"2023-02-06T19:57:59",36.62,37.891,6.47,0.58,"MW",4,"Onikişubat (Kahramanmaraş)",543763
"2023-02-06T20:02:26",36.592,37.89,7.04,0.66,"ML",3.8,"Onikişubat (Kahramanmaraş)",543764
"2023-02-06T20:05:34",36.401,38.043,12.15,0.46,"MW",4.8,"Göksun (Kahramanmaraş)",543762
"2023-02-06T20:08:28",37.685,38.036,6.95,0.32,"ML",3.8,"Doğanşehir (Malatya)",543765
"2023-02-06T20:11:47",37.709,38.038,6.97,0.24,"ML",4.1,"Doğanşehir (Malatya)",543766
"2023-02-06T20:13:09",37.993,38.204,7.01,0.35,"ML",3.7,"Doğanşehir (Malatya)",543767
"2023-02-06T20:14:10",36.471,38.021,7.02,0.39,"ML",4.5,"Göksun (Kahramanmaraş)",543768
"2023-02-06T20:15:54",35.875,36.154,7.3,0.69,"ML",3.7,"Akdeniz - [06.48 km] Samandağ (Hatay)",543775
"2023-02-06T20:18:19",37.279,37.592,7,0.34,"ML",3.1,"Pazarcık (Kahramanmaraş)",543778
"2023-02-06T20:21:54",36.411,38.039,7.26,0.46,"ML",4.1,"Göksun (Kahramanmaraş)",543769
"2023-02-06T20:23:10",38.709,38.192,7,0.22,"ML",4,"Pütürge (Malatya)",543770
"2023-02-06T20:26:12",38.159,37.974,7,0.71,"ML",3.6,"Merkez (Adıyaman)",543771
"2023-02-06T20:28:10",38.231,38.236,6.99,0.65,"ML",3.1,"Yeşilyurt (Malatya)",543772
"2023-02-06T20:35:01",37.733,37.906,7.37,0.67,"MW",3.6,"Gölbaşı (Adıyaman)",543776
"2023-02-06T20:37:51",37.051,37.303,6.87,0.29,"MW",5.5,"Pazarcık (Kahramanmaraş)",543773
"2023-02-06T20:40:06",38.106,38.287,7.04,0.48,"MW",5.2,"Yeşilyurt (Malatya)",543774
"2023-02-06T20:41:29",37.422,37.709,6.95,0.64,"MW",4.6,"Çağlayancerit (Kahramanmaraş)",543779
"2023-02-06T20:44:00",36.567,37.973,5.94,0.42,"MW",4.9,"Onikişubat (Kahramanmaraş)",543777
"2023-02-06T20:53:23",38.253,38.253,8.75,0.45,"MW",4.9,"Yeşilyurt (Malatya)",543780
"2023-02-06T20:55:48",36.419,38.018,7,0.54,"MW",4.4,"Göksun (Kahramanmaraş)",543783
"2023-02-06T20:58:13",36.348,37.933,7,0.42,"MW",4.2,"Göksun (Kahramanmaraş)",543782
"2023-02-06T21:00:54",37.084,37.48,7,0.83,"ML",3.1,"Dulkadiroğlu (Kahramanmaraş)",543784
"2023-02-06T21:02:05",36.492,36.67,8.82,0.5,"MW",4.7,"Hassa (Hatay)",543781
"2023-02-06T21:05:09",40.291,39.199,7.01,0.34,"ML",3.1,"Kiğı (Bingöl)",543786
"2023-02-06T21:06:30",37.185,37.504,7,0.46,"ML",4,"Dulkadiroğlu (Kahramanmaraş)",543785
"2023-02-06T21:12:58",37.068,37.36,6.83,0.25,"ML",3.6,"Dulkadiroğlu (Kahramanmaraş)",543787
"2023-02-06T21:13:46",37.176,37.492,7.05,0.25,"ML",3.8,"Dulkadiroğlu (Kahramanmaraş)",543788
"2023-02-06T21:15:17",37.074,38.062,14.66,0.56,"ML",5,"Kandil Barajı - [01.61 km] Ekinözü (Kahramanmaraş)",543789
"2023-02-06T21:17:30",39.501,38.525,7,0.18,"ML",3.3,"Maden (Elazığ)",543793
"2023-02-06T21:19:46",38.219,38.26,7.03,0.71,"ML",3.6,"Yeşilyurt (Malatya)",543791
"2023-02-06T21:25:00",37.602,38.006,7.03,0.75,"ML",3.3,"Doğanşehir (Malatya)",543790
"2023-02-06T21:28:10",37.436,38.043,7.14,0.69,"ML",3.4,"Elbistan (Kahramanmaraş)",543792
"2023-02-06T21:32:28",36.684,39.358,7.98,0.29,"ML",2.6,"Merkez (Sivas)",543801
"2023-02-06T21:34:38",35.908,36.037,6.69,0.18,"ML",3.6,"Akdeniz - Antakya Körfezi - [07.11 km] Samandağ (Hatay)",543802
"2023-02-06T21:38:47",36.801,37.203,8.24,0.87,"MW",4.1,"Nurdağı (Gaziantep)",543799
"2023-02-06T21:41:24",36.622,38.04,7.22,0.2,"MW",4,"Göksun (Kahramanmaraş)",543797
"2023-02-06T21:50:02",39.356,39.39,22.41,0.64,"ML",2.1,"Ovacık (Tunceli)",543800
"2023-02-06T21:51:33",37.258,38.071,6.53,0.84,"MW",3.7,"Elbistan (Kahramanmaraş)",543796
"2023-02-06T21:57:43",36.535,38.062,7,0.37,"MW",4.8,"Göksun (Kahramanmaraş)",543798
"2023-02-06T22:01:06",37.177,37.825,6.97,0.93,"ML",3.8,"Dulkadiroğlu (Kahramanmaraş)",543811
"2023-02-06T22:04:41",37.228,37.504,10.4,0.36,"ML",4,"Pazarcık (Kahramanmaraş)",543804
"2023-02-06T22:06:14",37.83,37.843,11.67,0.26,"ML",4,"Gölbaşı (Adıyaman)",543806
"2023-02-06T22:09:50",36.889,38.104,6.97,0.3,"ML",4.2,"Göksun (Kahramanmaraş)",543807
"2023-02-06T22:11:34",38.175,38.313,7.02,0.48,"ML",4.5,"Yeşilyurt (Malatya)",543808
"2023-02-06T22:14:01",37.401,38.027,6.95,0.54,"ML",3.7,"Nurhak (Kahramanmaraş)",543809
"2023-02-06T22:16:20",36.452,38.027,6.64,0.7,"ML",3.2,"Göksun (Kahramanmaraş)",543810
"2023-02-06T22:20:42",37.345,37.673,6.99,0.62,"ML",3.6,"Çağlayancerit (Kahramanmaraş)",543817
"2023-02-06T22:23:35",37.411,38.06,3.47,0.63,"ML",3.6,"Nurhak (Kahramanmaraş)",543820
"2023-02-06T22:26:17",37.5,38.007,20.85,0.28,"ML",4.3,"Nurhak (Kahramanmaraş)",543805
"2023-02-06T22:28:07",37.609,38.052,8.24,0.44,"ML",3.7,"Doğanşehir (Malatya)",543812
"2023-02-06T22:29:12",37.986,38.868,7.68,0.42,"ML",3.3,"Hekimhan (Malatya)",543813
"2023-02-06T22:29:39",36.534,38.09,11.93,0.57,"MW",4.4,"Göksun (Kahramanmaraş)",543814
"2023-02-06T22:34:20",37.459,37.98,7.5,0.29,"MW",3.8,"Nurhak (Kahramanmaraş)",543815
"2023-02-06T22:37:38",37.622,37.998,7.08,0.15,"MW",3.6,"Doğanşehir (Malatya)",543816
"2023-02-06T22:40:17",38.824,37.488,7.21,0.14,"ML",2.7,"Hilvan (Şanlıurfa)",543821
"2023-02-06T22:42:01",38.539,38.161,6.96,0.22,"MW",3.5,"Battalgazi (Malatya)",543819
"2023-02-06T22:44:53",36.556,38.004,12.22,0.92,"MW",4.1,"Göksun (Kahramanmaraş)",543818
"2023-02-06T22:51:17",36.467,38.026,8.3,0.67,"MW",3.7,"Göksun (Kahramanmaraş)",543824
"2023-02-06T22:55:26",36.639,37.95,7,0.47,"MW",4,"Onikişubat (Kahramanmaraş)",543825
"2023-02-06T22:57:53",36.904,37.348,10.22,0.44,"ML",3.4,"Türkoğlu (Kahramanmaraş)",543826
"2023-02-06T23:01:55",37.804,38.12,7.01,0.62,"ML",3.5,"Doğanşehir (Malatya)",543827
"2023-02-06T23:05:24",37.392,38.071,6.86,0.75,"ML",3,"Nurhak (Kahramanmaraş)",543828
"2023-02-06T23:08:05",37.668,38.075,6.96,0.7,"ML",3.3,"Doğanşehir (Malatya)",543830
"2023-02-06T23:11:38",37.127,38.074,5.7,0.33,"ML",3.5,"Ekinözü (Kahramanmaraş)",543831
"2023-02-06T23:13:28",37.471,38.018,6.98,0.36,"ML",4.1,"Nurhak (Kahramanmaraş)",543832
"2023-02-06T23:17:11",36.527,38.018,6.68,0.63,"ML",3.5,"Göksun (Kahramanmaraş)",543833
"2023-02-06T23:20:50",37.818,38.172,7.02,0.62,"ML",3,"Doğanşehir (Malatya)",543834
"2023-02-06T23:21:07",37.086,38.251,7.84,0.84,"ML",4,"Elbistan (Kahramanmaraş)",543835
"2023-02-06T23:27:11",37.785,38.033,7,0.86,"ML",3.3,"Doğanşehir (Malatya)",543836
"2023-02-06T23:29:16",35.475,35.69,44.17,1.44,"ML",4.4,"Akdeniz",543837
"2023-02-06T23:30:06",36.584,37.97,7.29,0.09,"MW",3.9,"Onikişubat (Kahramanmaraş)",543839
"2023-02-06T23:32:04",38.236,38.076,7.01,0.99,"MW",4,"Çelikhan (Adıyaman)",543840
"2023-02-06T23:36:24",37.151,38.221,7,0.8,"MW",3.8,"Elbistan (Kahramanmaraş)",543838
"2023-02-06T23:45:43",37.175,38.054,6.99,0.71,"MW",3.7,"Ekinözü (Kahramanmaraş)",543841
"2023-02-06T23:49:55",36.081,36.248,7.62,0.46,"MW",3.7,"Antakya (Hatay)",543842
"2023-02-06T23:54:15",36.667,38.069,6.98,0.84,"MW",3.8,"Göksun (Kahramanmaraş)",543843
"2023-02-06T23:56:02",37.51,37.976,11.7,0.56,"MW",3.9,"Nurhak (Kahramanmaraş)",543844
"2023-02-07T00:01:00",37.201,37.485,9.32,0.24,"ML",4,"Dulkadiroğlu (Kahramanmaraş)",543845
"2023-02-07T00:05:39",36.279,36.364,6.95,0.31,"ML",3.7,"Antakya (Hatay)",543846
"2023-02-07T00:07:03",39.575,38.604,7,0.39,"ML",2.4,"Merkez (Elazığ)",543852
"2023-02-07T00:07:54",36.851,37.261,7.04,0.42,"ML",3.1,"Nurdağı (Gaziantep)",543847
"2023-02-07T00:09:39",36.258,36.938,7.14,0.28,"ML",3.3,"Erzin (Hatay)",543848
"2023-02-07T00:11:33",37.813,37.848,12.12,0.13,"ML",3.5,"Gölbaşı (Adıyaman)",543849
"2023-02-07T00:12:19",36.533,38.025,7.17,0.43,"ML",4,"Göksun (Kahramanmaraş)",543850
"2023-02-07T00:15:20",36.829,37.27,26.67,0.6,"ML",3.5,"Türkoğlu (Kahramanmaraş)",543851
"2023-02-07T00:17:56",36.593,38.119,7,0.86,"ML",3.3,"Göksun (Kahramanmaraş)",543863
"2023-02-07T00:20:16",36.609,37.835,6.99,0.53,"ML",4.1,"Onikişubat (Kahramanmaraş)",543853
"2023-02-07T00:23:45",36.575,38.036,7.06,0.38,"ML",4,"Göksun (Kahramanmaraş)",543855
"2023-02-07T00:26:21",36.657,38.176,7,0.6,"ML",3.9,"Göksun (Kahramanmaraş)",543858
"2023-02-07T00:29:14",37.198,37.527,18.59,0.44,"ML",4.1,"Pazarcık (Kahramanmaraş)",543859
"2023-02-07T00:36:29",36.525,38.007,7.11,0.33,"MW",3.7,"Göksun (Kahramanmaraş)",543856
"2023-02-07T00:38:15",38.534,38.121,6.98,0.47,"MW",3.7,"Sincik (Adıyaman)",543861
"2023-02-07T00:40:08",36.608,38.129,7.21,0.25,"MW",3.9,"Göksun (Kahramanmaraş)",543857
"2023-02-07T00:42:00",36.553,36.874,6.74,0.33,"MW",3.7,"Hassa (Hatay)",543860
"2023-02-07T00:50:24",38.573,38.14,5.46,0.49,"MW",3.9,"Battalgazi (Malatya)",543868
"2023-02-07T00:53:28",37.749,38.022,14.96,0.6,"MW",3.6,"Doğanşehir (Malatya)",543867
"2023-02-07T00:55:33",37.533,38.009,7.02,0.39,"MW",3.7,"Nurhak (Kahramanmaraş)",543866
"2023-02-07T01:02:14",39.766,38.926,7,0.24,"ML",2.6,"Mazgirt (Tunceli)",543869
"2023-02-07T01:05:21",36.461,36.634,22.58,0.49,"ML",3.5,"Kırıkhan (Hatay)",543875
"2023-02-07T01:09:15",36.557,39.018,16.83,0.98,"ML",3.1,"Pınarbaşı (Kayseri)",543870
"2023-02-07T01:12:50",37.484,37.975,6.2,0.85,"ML",3.5,"Nurhak (Kahramanmaraş)",543872
"2023-02-07T01:16:43",37.343,37.751,7.32,0.88,"ML",2.9,"Çağlayancerit (Kahramanmaraş)",543879
"2023-02-07T01:18:08",36.435,38.023,6.57,0.42,"ML",3.6,"Göksun (Kahramanmaraş)",543885
"2023-02-07T01:24:13",38.113,38.222,7.01,0.44,"ML",3.4,"Yeşilyurt (Malatya)",543881
"2023-02-07T01:25:36",36.03,38.026,7.77,0.28,"ML",3.1,"Saimbeyli (Adana)",543876
"2023-02-07T01:27:21",37.817,38.146,6.98,0.8,"ML",3.4,"Doğanşehir (Malatya)",543873
"2023-02-07T01:29:18",36.833,38.085,6.98,0.37,"ML",4.2,"Göksun (Kahramanmaraş)",543871
"2023-02-07T01:31:59",36.538,37.935,7.04,0.87,"MW",4.1,"Göksun (Kahramanmaraş)",543880
"2023-02-07T01:33:57",37.527,37.956,6.27,0.12,"MW",4,"Nurhak (Kahramanmaraş)",543882
"2023-02-07T01:34:29",36.991,37.419,13.02,0.55,"MW",4.4,"Dulkadiroğlu (Kahramanmaraş)",543874
"2023-02-07T01:40:38",40.454,39.965,6.99,0.48,"ML",2.7,"Aşkale (Erzurum)",543883
"2023-02-07T01:47:12",36.562,38.019,13.76,0.87,"ML",2.9,"Göksun (Kahramanmaraş)",543889
"2023-02-07T01:50:17",37.767,38.021,7,0.5,"ML",3.5,"Doğanşehir (Malatya)",543886
"2023-02-07T01:51:47",37.208,37.424,7,0.41,"MW",3.9,"Pazarcık (Kahramanmaraş)",543887
"2023-02-07T01:58:03",38.053,37.937,9.74,0.68,"MW",3.9,"Doğanşehir (Malatya)",543888
"2023-02-07T02:01:46",39.625,38.493,7.04,0.38,"ML",2.5,"Maden (Elazığ)",543893
"2023-02-07T02:01:53",38.018,38.177,7,0.46,"ML",3.5,"Yeşilyurt (Malatya)",543891
"2023-02-07T02:05:11",37.86,38.14,7.01,0.34,"ML",3.3,"Doğanşehir (Malatya)",543894
"2023-02-07T02:05:41",37.813,38.139,6.93,0.83,"ML",3.7,"Doğanşehir (Malatya)",543895
"2023-02-07T02:06:53",37.491,37.974,6.96,0.32,"ML",3.6,"Nurhak (Kahramanmaraş)",543897
"2023-02-07T02:08:09",37.269,37.598,7.01,0.4,"ML",3.1,"Pazarcık (Kahramanmaraş)",543898
"2023-02-07T02:11:56",36.628,36.869,7,0.24,"ML",3.6,"İslahiye (Gaziantep)",543902
"2023-02-07T02:12:17",37.675,37.784,7,0.39,"ML",4,"Gölbaşı (Adıyaman)",543900
"2023-02-07T02:15:50",38.223,38.278,6.55,0.75,"ML",3.2,"Yeşilyurt (Malatya)",543911
"2023-02-07T02:17:11",37.635,38.536,7,0.89,"ML",3.9,"Darende (Malatya)",543908
"2023-02-07T02:18:52",36.54,37.999,7,0.49,"ML",3.6,"Göksun (Kahramanmaraş)",543899
"2023-02-07T02:22:34",36.006,38.003,7.36,0.28,"ML",2.8,"Saimbeyli (Adana)",543901
"2023-02-07T02:28:02",36.406,36.61,4.91,0.53,"ML",3.8,"Kırıkhan (Hatay)",543892
"2023-02-07T02:28:19",37.47,37.986,16.72,0.8,"ML",3.8,"Nurhak (Kahramanmaraş)",543896
"2023-02-07T02:32:54",37.639,38.021,7,0.71,"ML",2.7,"Doğanşehir (Malatya)",543906
"2023-02-07T02:34:38",36.64,37.833,7.27,0.26,"MW",4.1,"Onikişubat (Kahramanmaraş)",543909
"2023-02-07T02:39:01",37.527,38.588,7.03,0.27,"MW",4.1,"Darende (Malatya)",543903
"2023-02-07T02:41:55",36.705,37.056,7,0.82,"MW",3.6,"İslahiye (Gaziantep)",543912
"2023-02-07T02:43:26",36.922,38.071,7,0.88,"MW",4.3,"Göksun (Kahramanmaraş)",543904
"2023-02-07T02:45:59",37.898,38.184,7.11,0.63,"MW",3.9,"Doğanşehir (Malatya)",543915
"2023-02-07T02:47:37",35.964,36.074,6.45,0.28,"MW",4.8,"Samandağ (Hatay)",543905
"2023-02-07T02:53:28",36.602,38.114,15.81,0.48,"MW",4.8,"Göksun (Kahramanmaraş)",543910
"2023-02-07T02:55:54",38.006,38.186,6.99,0.52,"MW",4.2,"Yeşilyurt (Malatya)",543914
"2023-02-07T03:00:26",38.239,38.273,6.98,0.76,"ML",3.3,"Yeşilyurt (Malatya)",543920
"2023-02-07T03:02:52",37.055,37.289,0,0.77,"ML",4.5,"Pazarcık (Kahramanmaraş)",543918
"2023-02-07T03:05:34",37.485,38,6.96,0.5,"ML",3.2,"Nurhak (Kahramanmaraş)",543921
"2023-02-07T03:07:13",35.95,36.363,6.61,0.61,"ML",3.2,"Arsuz (Hatay)",543923
"2023-02-07T03:07:17",37.817,38.096,7.01,0.7,"ML",3.5,"Doğanşehir (Malatya)",543922
"2023-02-07T03:08:55",37.626,38.007,16.63,0.56,"ML",5,"Doğanşehir (Malatya)",543919
"2023-02-07T03:13:12",37.66,37.807,8.13,0.22,"MW",5.3,"Gölbaşı (Adıyaman)",543917
"2023-02-07T03:16:16",37.36,37.617,7,0.34,"ML",4.6,"Pazarcık (Kahramanmaraş)",543924
"2023-02-07T03:20:14",36.876,37.26,6.91,0.8,"ML",3.5,"Nurdağı (Gaziantep)",543926
"2023-02-07T03:25:45",37.674,37.844,7,0.6,"ML",3.1,"Gölbaşı (Adıyaman)",543929
"2023-02-07T03:26:30",37.38,37.588,3.65,0.58,"ML",3.4,"Pazarcık (Kahramanmaraş)",543930
"2023-02-07T03:29:04",37.539,38.087,7,0.68,"ML",4,"Elbistan (Kahramanmaraş)",543925
"2023-02-07T03:30:01",37.669,37.786,7,0.22,"MW",4.4,"Gölbaşı (Adıyaman)",543927
"2023-02-07T03:35:51",37.676,37.815,7,0.24,"ML",3.2,"Gölbaşı (Adıyaman)",543928
"2023-02-07T03:37:02",36.34,36.321,6.87,0.57,"MW",4.3,"Reyhanlı (Hatay)",543931
"2023-02-07T03:42:12",37.174,37.463,7,0.44,"ML",3.3,"Dulkadiroğlu (Kahramanmaraş)",543933
